,Source,Sink,Time,Value
707,PGE_valley,SDGE,36,0.0
708,PGE_valley,SDGE,37,0.0
709,PGE_valley,SDGE,38,0.0
710,PGE_valley,SDGE,39,0.0
711,PGE_valley,SDGE,40,0.0
712,PGE_valley,SDGE,41,0.0
713,PGE_valley,SDGE,42,0.0
714,PGE_valley,SDGE,43,0.0
715,PGE_valley,SDGE,44,0.0
716,PGE_valley,SDGE,45,0.0
717,PGE_valley,SDGE,46,0.0
718,PGE_valley,SDGE,47,0.0
719,PGE_valley,SDGE,48,0.0
720,PGE_valley,PGE_bay,25,3013.6631683040087
721,PGE_valley,PGE_bay,26,2885.671184926499
722,PGE_valley,PGE_bay,27,2808.6690075382753
723,PGE_valley,PGE_bay,28,2741.613577502138
724,PGE_valley,PGE_bay,29,2867.363504119367
725,PGE_valley,PGE_bay,30,2936.250504380259
726,PGE_valley,PGE_bay,31,3110.588385834409
727,PGE_valley,PGE_bay,32,3608.268634870357
728,PGE_valley,PGE_bay,33,3814.45486835372
729,PGE_valley,PGE_bay,34,4020.5172771231505
730,PGE_valley,PGE_bay,35,4101.344314780685
731,PGE_valley,PGE_bay,36,3952.1575346968984
732,PGE_valley,PGE_bay,37,3889.912942080174
733,PGE_valley,PGE_bay,38,3787.2917667975075
734,PGE_valley,PGE_bay,39,3833.0924757507955
735,PGE_valley,PGE_bay,40,3760.434847798258
736,PGE_valley,PGE_bay,41,3960.6247441141095
737,PGE_valley,PGE_bay,42,4093.5179608536628
738,PGE_valley,PGE_bay,43,4643.285346117817
739,PGE_valley,PGE_bay,44,4608.708507120863
740,PGE_valley,PGE_bay,45,4489.912493334638
741,PGE_valley,PGE_bay,46,4204.817291065218
742,PGE_valley,PGE_bay,47,3906.0030292592246
743,PGE_valley,PGE_bay,48,3555.391590756236
744,PGE_valley,PGE_valley,25,0.0
745,PGE_valley,PGE_valley,26,0.0
746,PGE_valley,PGE_valley,27,0.0
747,PGE_valley,PGE_valley,28,0.0
748,PGE_valley,PGE_valley,29,0.0
749,PGE_valley,PGE_valley,30,0.0
750,PGE_valley,PGE_valley,31,0.0
751,PGE_valley,PGE_valley,32,0.0
752,PGE_valley,PGE_valley,33,0.0
753,PGE_valley,PGE_valley,34,0.0
754,PGE_valley,PGE_valley,35,0.0
755,PGE_valley,PGE_valley,36,0.0
756,PGE_valley,PGE_valley,37,0.0
757,PGE_valley,PGE_valley,38,0.0
758,PGE_valley,PGE_valley,39,0.0
759,PGE_valley,PGE_valley,40,0.0
760,PGE_valley,PGE_valley,41,0.0
761,PGE_valley,PGE_valley,42,0.0
762,PGE_valley,PGE_valley,43,0.0
763,PGE_valley,PGE_valley,44,0.0
764,PGE_valley,PGE_valley,45,0.0
765,PGE_valley,PGE_valley,46,0.0
766,PGE_valley,PGE_valley,47,0.0
767,PGE_valley,PGE_valley,48,0.0
768,SCE,SCE,49,0.0
769,SCE,SCE,50,0.0
770,SCE,SCE,51,0.0
771,SCE,SCE,52,0.0
772,SCE,SCE,53,0.0
773,SCE,SCE,54,0.0
774,SCE,SCE,55,0.0
775,SCE,SCE,56,0.0
776,SCE,SCE,57,0.0
777,SCE,SCE,58,0.0
778,SCE,SCE,59,0.0
779,SCE,SCE,60,0.0
780,SCE,SCE,61,0.0
781,SCE,SCE,62,0.0
782,SCE,SCE,63,0.0
783,SCE,SCE,64,0.0
784,SCE,SCE,65,0.0
785,SCE,SCE,66,0.0
786,SCE,SCE,67,0.0
787,SCE,SCE,68,0.0
788,SCE,SCE,69,0.0
789,SCE,SCE,70,0.0
790,SCE,SCE,71,0.0
791,SCE,SCE,72,0.0
792,SCE,SDGE,49,170.40625173230836
793,SCE,SDGE,50,36.520361087984924
794,SCE,SDGE,51,0.0
795,SCE,SDGE,52,0.0
796,SCE,SDGE,53,0.0
797,SCE,SDGE,54,0.0
798,SCE,SDGE,55,6.60447430561598
799,SCE,SDGE,56,64.99855045316323
800,SCE,SDGE,57,0.0
801,SCE,SDGE,58,0.0
802,SCE,SDGE,59,0.0
803,SCE,SDGE,60,0.0
804,SCE,SDGE,61,0.0
805,SCE,SDGE,62,0.0
806,SCE,SDGE,63,0.0
807,SCE,SDGE,64,26.408960838706285
808,SCE,SDGE,65,198.7456513409376
809,SCE,SDGE,66,265.80560111519367
810,SCE,SDGE,67,451.70055361341184
811,SCE,SDGE,68,451.44185941620555
812,SCE,SDGE,69,300.19675692343776
813,SCE,SDGE,70,311.2195259989124
814,SCE,SDGE,71,80.12957059236432
815,SCE,SDGE,72,207.23352984416783
816,SCE,PGE_bay,49,0.0
817,SCE,PGE_bay,50,0.0
818,SCE,PGE_bay,51,0.0
819,SCE,PGE_bay,52,0.0
820,SCE,PGE_bay,53,0.0
821,SCE,PGE_bay,54,0.0
822,SCE,PGE_bay,55,0.0
823,SCE,PGE_bay,56,0.0
824,SCE,PGE_bay,57,0.0
825,SCE,PGE_bay,58,0.0
826,SCE,PGE_bay,59,0.0
827,SCE,PGE_bay,60,0.0
828,SCE,PGE_bay,61,0.0
829,SCE,PGE_bay,62,0.0
830,SCE,PGE_bay,63,0.0
831,SCE,PGE_bay,64,0.0
832,SCE,PGE_bay,65,0.0
833,SCE,PGE_bay,66,0.0
834,SCE,PGE_bay,67,0.0
835,SCE,PGE_bay,68,0.0
836,SCE,PGE_bay,69,0.0
837,SCE,PGE_bay,70,0.0
838,SCE,PGE_bay,71,0.0
839,SCE,PGE_bay,72,0.0
840,SCE,PGE_valley,49,0.0
841,SCE,PGE_valley,50,0.0
842,SCE,PGE_valley,51,0.0
843,SCE,PGE_valley,52,0.0
844,SCE,PGE_valley,53,0.0
845,SCE,PGE_valley,54,0.0
846,SCE,PGE_valley,55,0.0
847,SCE,PGE_valley,56,0.0
848,SCE,PGE_valley,57,0.0
849,SCE,PGE_valley,58,0.0
850,SCE,PGE_valley,59,0.0
851,SCE,PGE_valley,60,0.0
852,SCE,PGE_valley,61,0.0
853,SCE,PGE_valley,62,0.0
854,SCE,PGE_valley,63,0.0
855,SCE,PGE_valley,64,0.0
856,SCE,PGE_valley,65,0.0
857,SCE,PGE_valley,66,0.0
858,SCE,PGE_valley,67,0.0
859,SCE,PGE_valley,68,0.0
860,SCE,PGE_valley,69,0.0
861,SCE,PGE_valley,70,0.0
862,SCE,PGE_valley,71,0.0
863,SCE,PGE_valley,72,0.0
864,SDGE,SCE,49,0.0
865,SDGE,SCE,50,0.0
866,SDGE,SCE,51,0.0
867,SDGE,SCE,52,0.0
868,SDGE,SCE,53,0.0
869,SDGE,SCE,54,0.0
870,SDGE,SCE,55,0.0
871,SDGE,SCE,56,0.0
872,SDGE,SCE,57,0.0
873,SDGE,SCE,58,0.0
874,SDGE,SCE,59,0.0
875,SDGE,SCE,60,0.0
876,SDGE,SCE,61,0.0
877,SDGE,SCE,62,0.0
878,SDGE,SCE,63,0.0
879,SDGE,SCE,64,0.0
880,SDGE,SCE,65,0.0
881,SDGE,SCE,66,0.0
882,SDGE,SCE,67,0.0
883,SDGE,SCE,68,0.0
884,SDGE,SCE,69,0.0
885,SDGE,SCE,70,0.0
886,SDGE,SCE,71,0.0
887,SDGE,SCE,72,0.0
888,SDGE,SDGE,49,0.0
889,SDGE,SDGE,50,0.0
890,SDGE,SDGE,51,0.0
891,SDGE,SDGE,52,0.0
892,SDGE,SDGE,53,0.0
893,SDGE,SDGE,54,0.0
894,SDGE,SDGE,55,0.0
895,SDGE,SDGE,56,0.0
896,SDGE,SDGE,57,0.0
897,SDGE,SDGE,58,0.0
898,SDGE,SDGE,59,0.0
899,SDGE,SDGE,60,0.0
900,SDGE,SDGE,61,0.0
901,SDGE,SDGE,62,0.0
902,SDGE,SDGE,63,0.0
903,SDGE,SDGE,64,0.0
904,SDGE,SDGE,65,0.0
905,SDGE,SDGE,66,0.0
906,SDGE,SDGE,67,0.0
907,SDGE,SDGE,68,0.0
908,SDGE,SDGE,69,0.0
909,SDGE,SDGE,70,0.0
910,SDGE,SDGE,71,0.0
911,SDGE,SDGE,72,0.0
912,SDGE,PGE_bay,49,0.0
913,SDGE,PGE_bay,50,0.0
914,SDGE,PGE_bay,51,0.0
915,SDGE,PGE_bay,52,0.0
916,SDGE,PGE_bay,53,0.0
917,SDGE,PGE_bay,54,0.0
918,SDGE,PGE_bay,55,0.0
919,SDGE,PGE_bay,56,0.0
920,SDGE,PGE_bay,57,0.0
921,SDGE,PGE_bay,58,0.0
922,SDGE,PGE_bay,59,0.0
923,SDGE,PGE_bay,60,0.0
924,SDGE,PGE_bay,61,0.0
925,SDGE,PGE_bay,62,0.0
926,SDGE,PGE_bay,63,0.0
927,SDGE,PGE_bay,64,0.0
928,SDGE,PGE_bay,65,0.0
929,SDGE,PGE_bay,66,0.0
930,SDGE,PGE_bay,67,0.0
931,SDGE,PGE_bay,68,0.0
932,SDGE,PGE_bay,69,0.0
933,SDGE,PGE_bay,70,0.0
934,SDGE,PGE_bay,71,0.0
935,SDGE,PGE_bay,72,0.0
936,SDGE,PGE_valley,49,0.0
937,SDGE,PGE_valley,50,0.0
938,SDGE,PGE_valley,51,0.0
939,SDGE,PGE_valley,52,0.0
940,SDGE,PGE_valley,53,0.0
941,SDGE,PGE_valley,54,0.0
942,SDGE,PGE_valley,55,0.0
943,SDGE,PGE_valley,56,0.0
944,SDGE,PGE_valley,57,0.0
945,SDGE,PGE_valley,58,0.0
946,SDGE,PGE_valley,59,0.0
947,SDGE,PGE_valley,60,0.0
948,SDGE,PGE_valley,61,0.0
949,SDGE,PGE_valley,62,0.0
950,SDGE,PGE_valley,63,0.0
951,SDGE,PGE_valley,64,0.0
952,SDGE,PGE_valley,65,0.0
953,SDGE,PGE_valley,66,0.0
954,SDGE,PGE_valley,67,0.0
955,SDGE,PGE_valley,68,0.0
956,SDGE,PGE_valley,69,0.0
957,SDGE,PGE_valley,70,0.0
958,SDGE,PGE_valley,71,0.0
959,SDGE,PGE_valley,72,0.0
960,PGE_bay,SCE,49,0.0
961,PGE_bay,SCE,50,0.0
962,PGE_bay,SCE,51,0.0
963,PGE_bay,SCE,52,0.0
964,PGE_bay,SCE,53,0.0
965,PGE_bay,SCE,54,0.0
966,PGE_bay,SCE,55,0.0
967,PGE_bay,SCE,56,0.0
968,PGE_bay,SCE,57,0.0
969,PGE_bay,SCE,58,0.0
970,PGE_bay,SCE,59,0.0
971,PGE_bay,SCE,60,0.0
972,PGE_bay,SCE,61,0.0
973,PGE_bay,SCE,62,0.0
974,PGE_bay,SCE,63,0.0
975,PGE_bay,SCE,64,0.0
976,PGE_bay,SCE,65,0.0
977,PGE_bay,SCE,66,0.0
978,PGE_bay,SCE,67,0.0
979,PGE_bay,SCE,68,0.0
980,PGE_bay,SCE,69,0.0
981,PGE_bay,SCE,70,0.0
982,PGE_bay,SCE,71,0.0
983,PGE_bay,SCE,72,0.0
984,PGE_bay,SDGE,49,0.0
985,PGE_bay,SDGE,50,0.0
986,PGE_bay,SDGE,51,0.0
987,PGE_bay,SDGE,52,0.0
988,PGE_bay,SDGE,53,0.0
989,PGE_bay,SDGE,54,0.0
990,PGE_bay,SDGE,55,0.0
991,PGE_bay,SDGE,56,0.0
992,PGE_bay,SDGE,57,0.0
993,PGE_bay,SDGE,58,0.0
994,PGE_bay,SDGE,59,0.0
995,PGE_bay,SDGE,60,0.0
996,PGE_bay,SDGE,61,0.0
997,PGE_bay,SDGE,62,0.0
998,PGE_bay,SDGE,63,0.0
999,PGE_bay,SDGE,64,0.0
1000,PGE_bay,SDGE,65,0.0
1001,PGE_bay,SDGE,66,0.0
1002,PGE_bay,SDGE,67,0.0
1003,PGE_bay,SDGE,68,0.0
1004,PGE_bay,SDGE,69,0.0
1005,PGE_bay,SDGE,70,0.0
1006,PGE_bay,SDGE,71,0.0
1007,PGE_bay,SDGE,72,0.0
1008,PGE_bay,PGE_bay,49,0.0
1009,PGE_bay,PGE_bay,50,0.0
1010,PGE_bay,PGE_bay,51,0.0
1011,PGE_bay,PGE_bay,52,0.0
1012,PGE_bay,PGE_bay,53,0.0
1013,PGE_bay,PGE_bay,54,0.0
1014,PGE_bay,PGE_bay,55,0.0
1015,PGE_bay,PGE_bay,56,0.0
1016,PGE_bay,PGE_bay,57,0.0
1017,PGE_bay,PGE_bay,58,0.0
1018,PGE_bay,PGE_bay,59,0.0
1019,PGE_bay,PGE_bay,60,0.0
1020,PGE_bay,PGE_bay,61,0.0
1021,PGE_bay,PGE_bay,62,0.0
1022,PGE_bay,PGE_bay,63,0.0
1023,PGE_bay,PGE_bay,64,0.0
1024,PGE_bay,PGE_bay,65,0.0
1025,PGE_bay,PGE_bay,66,0.0
1026,PGE_bay,PGE_bay,67,0.0
1027,PGE_bay,PGE_bay,68,0.0
1028,PGE_bay,PGE_bay,69,0.0
1029,PGE_bay,PGE_bay,70,0.0
1030,PGE_bay,PGE_bay,71,0.0
1031,PGE_bay,PGE_bay,72,0.0
1032,PGE_bay,PGE_valley,49,0.0
1033,PGE_bay,PGE_valley,50,0.0
1034,PGE_bay,PGE_valley,51,0.0
1035,PGE_bay,PGE_valley,52,0.0
1036,PGE_bay,PGE_valley,53,0.0
1037,PGE_bay,PGE_valley,54,0.0
1038,PGE_bay,PGE_valley,55,0.0
1039,PGE_bay,PGE_valley,56,0.0
1040,PGE_bay,PGE_valley,57,0.0
1041,PGE_bay,PGE_valley,58,0.0
1042,PGE_bay,PGE_valley,59,0.0
1043,PGE_bay,PGE_valley,60,0.0
1044,PGE_bay,PGE_valley,61,0.0
1045,PGE_bay,PGE_valley,62,0.0
1046,PGE_bay,PGE_valley,63,0.0
1047,PGE_bay,PGE_valley,64,0.0
1048,PGE_bay,PGE_valley,65,0.0
1049,PGE_bay,PGE_valley,66,0.0
1050,PGE_bay,PGE_valley,67,0.0
1051,PGE_bay,PGE_valley,68,0.0
1052,PGE_bay,PGE_valley,69,0.0
1053,PGE_bay,PGE_valley,70,0.0
1054,PGE_bay,PGE_valley,71,0.0
1055,PGE_bay,PGE_valley,72,0.0
1056,PGE_valley,SCE,49,145.33671836180966
1057,PGE_valley,SCE,50,0.0
1058,PGE_valley,SCE,51,0.0
1059,PGE_valley,SCE,52,0.0
1060,PGE_valley,SCE,53,0.0
1061,PGE_valley,SCE,54,0.0
1062,PGE_valley,SCE,55,0.0
1063,PGE_valley,SCE,56,0.0
1064,PGE_valley,SCE,57,0.0
1065,PGE_valley,SCE,58,0.0
1066,PGE_valley,SCE,59,0.0
1067,PGE_valley,SCE,60,0.0
1068,PGE_valley,SCE,61,0.0
1069,PGE_valley,SCE,62,0.0
1070,PGE_valley,SCE,63,0.0
1071,PGE_valley,SCE,64,0.0
1072,PGE_valley,SCE,65,423.90238039644066
1073,PGE_valley,SCE,66,308.5798336293028
1074,PGE_valley,SCE,67,1260.1750526327478
1075,PGE_valley,SCE,68,1789.012426640073
1076,PGE_valley,SCE,69,1161.8745758548057
1077,PGE_valley,SCE,70,429.5702309420153
1078,PGE_valley,SCE,71,0.0
1079,PGE_valley,SCE,72,0.0
1080,PGE_valley,SDGE,49,0.0
1081,PGE_valley,SDGE,50,0.0
1082,PGE_valley,SDGE,51,0.0
1083,PGE_valley,SDGE,52,0.0
1084,PGE_valley,SDGE,53,0.0
1085,PGE_valley,SDGE,54,0.0
1086,PGE_valley,SDGE,55,0.0
1087,PGE_valley,SDGE,56,0.0
1088,PGE_valley,SDGE,57,0.0
1089,PGE_valley,SDGE,58,0.0
1090,PGE_valley,SDGE,59,0.0
1091,PGE_valley,SDGE,60,0.0
1092,PGE_valley,SDGE,61,0.0
1093,PGE_valley,SDGE,62,0.0
1094,PGE_valley,SDGE,63,0.0
1095,PGE_valley,SDGE,64,0.0
1096,PGE_valley,SDGE,65,0.0
1097,PGE_valley,SDGE,66,0.0
1098,PGE_valley,SDGE,67,0.0
1099,PGE_valley,SDGE,68,0.0
1100,PGE_valley,SDGE,69,0.0
1101,PGE_valley,SDGE,70,0.0
1102,PGE_valley,SDGE,71,0.0
1103,PGE_valley,SDGE,72,0.0
1104,PGE_valley,PGE_bay,49,2998.6294630945495
1105,PGE_valley,PGE_bay,50,2881.954721557532
1106,PGE_valley,PGE_bay,51,2796.765408359671
1107,PGE_valley,PGE_bay,52,2782.3999167894726
1108,PGE_valley,PGE_bay,53,2824.948056490467
1109,PGE_valley,PGE_bay,54,2921.3727099442467
1110,PGE_valley,PGE_bay,55,3166.046783360296
1111,PGE_valley,PGE_bay,56,3576.5089253907017
1112,PGE_valley,PGE_bay,57,3650.138148551181
1113,PGE_valley,PGE_bay,58,4119.7650294711475
1114,PGE_valley,PGE_bay,59,3873.7636093365836
1115,PGE_valley,PGE_bay,60,3810.3904007120964
1116,PGE_valley,PGE_bay,61,3695.731133024265
1117,PGE_valley,PGE_bay,62,3636.908218722604
1118,PGE_valley,PGE_bay,63,3571.785441600363
1119,PGE_valley,PGE_bay,64,3593.820423956869
1120,PGE_valley,PGE_bay,65,3622.8864010117004
1121,PGE_valley,PGE_bay,66,3748.867257821211
1122,PGE_valley,PGE_bay,67,4167.0906780924615
1123,PGE_valley,PGE_bay,68,4198.79529114749
1124,PGE_valley,PGE_bay,69,4092.2499802993434
1125,PGE_valley,PGE_bay,70,3973.5923587724574
1126,PGE_valley,PGE_bay,71,3678.7884910388125
1127,PGE_valley,PGE_bay,72,3358.301767273315
1128,PGE_valley,PGE_valley,49,0.0
1129,PGE_valley,PGE_valley,50,0.0
1130,PGE_valley,PGE_valley,51,0.0
1131,PGE_valley,PGE_valley,52,0.0
1132,PGE_valley,PGE_valley,53,0.0
1133,PGE_valley,PGE_valley,54,0.0
1134,PGE_valley,PGE_valley,55,0.0
1135,PGE_valley,PGE_valley,56,0.0
1136,PGE_valley,PGE_valley,57,0.0
1137,PGE_valley,PGE_valley,58,0.0
1138,PGE_valley,PGE_valley,59,0.0
1139,PGE_valley,PGE_valley,60,0.0
1140,PGE_valley,PGE_valley,61,0.0
1141,PGE_valley,PGE_valley,62,0.0
1142,PGE_valley,PGE_valley,63,0.0
1143,PGE_valley,PGE_valley,64,0.0
1144,PGE_valley,PGE_valley,65,0.0
1145,PGE_valley,PGE_valley,66,0.0
1146,PGE_valley,PGE_valley,67,0.0
1147,PGE_valley,PGE_valley,68,0.0
1148,PGE_valley,PGE_valley,69,0.0
1149,PGE_valley,PGE_valley,70,0.0
1150,PGE_valley,PGE_valley,71,0.0
1151,PGE_valley,PGE_valley,72,0.0
1152,SCE,SCE,73,0.0
1153,SCE,SCE,74,0.0
1154,SCE,SCE,75,0.0
1155,SCE,SCE,76,0.0
1156,SCE,SCE,77,0.0
1157,SCE,SCE,78,0.0
1158,SCE,SCE,79,0.0
1159,SCE,SCE,80,0.0
1160,SCE,SCE,81,0.0
1161,SCE,SCE,82,0.0
1162,SCE,SCE,83,0.0
1163,SCE,SCE,84,0.0
1164,SCE,SCE,85,0.0
1165,SCE,SCE,86,0.0
1166,SCE,SCE,87,0.0
1167,SCE,SCE,88,0.0
1168,SCE,SCE,89,0.0
1169,SCE,SCE,90,0.0
1170,SCE,SCE,91,0.0
1171,SCE,SCE,92,0.0
1172,SCE,SCE,93,0.0
1173,SCE,SCE,94,0.0
1174,SCE,SCE,95,0.0
1175,SCE,SCE,96,0.0
1176,SCE,SDGE,73,111.29723949397784
1177,SCE,SDGE,74,0.0
1178,SCE,SDGE,75,0.0
1179,SCE,SDGE,76,0.0
1180,SCE,SDGE,77,0.0
1181,SCE,SDGE,78,0.0
1182,SCE,SDGE,79,0.0
1183,SCE,SDGE,80,128.66539469692398
1184,SCE,SDGE,81,60.178962244470725
1185,SCE,SDGE,82,0.0
1186,SCE,SDGE,83,14.863877350731585
1187,SCE,SDGE,84,0.0
1188,SCE,SDGE,85,0.0
1189,SCE,SDGE,86,54.144260626691405
1190,SCE,SDGE,87,131.88394801391766
1191,SCE,SDGE,88,258.26921548918824
1192,SCE,SDGE,89,379.8933129309349
1193,SCE,SDGE,90,429.5622219455787
1194,SCE,SDGE,91,596.7470374234841
1195,SCE,SDGE,92,600.0
1196,SCE,SDGE,93,600.0
1197,SCE,SDGE,94,585.4235617674003
1198,SCE,SDGE,95,599.9999999999999
1199,SCE,SDGE,96,352.1805198895767
1200,SCE,PGE_bay,73,0.0
1201,SCE,PGE_bay,74,0.0
1202,SCE,PGE_bay,75,0.0
1203,SCE,PGE_bay,76,0.0
1204,SCE,PGE_bay,77,0.0
1205,SCE,PGE_bay,78,0.0
1206,SCE,PGE_bay,79,0.0
1207,SCE,PGE_bay,80,0.0
1208,SCE,PGE_bay,81,0.0
1209,SCE,PGE_bay,82,0.0
1210,SCE,PGE_bay,83,0.0
1211,SCE,PGE_bay,84,0.0
1212,SCE,PGE_bay,85,0.0
1213,SCE,PGE_bay,86,0.0
1214,SCE,PGE_bay,87,0.0
1215,SCE,PGE_bay,88,0.0
1216,SCE,PGE_bay,89,0.0
1217,SCE,PGE_bay,90,0.0
1218,SCE,PGE_bay,91,0.0
1219,SCE,PGE_bay,92,0.0
1220,SCE,PGE_bay,93,0.0
1221,SCE,PGE_bay,94,0.0
1222,SCE,PGE_bay,95,0.0
1223,SCE,PGE_bay,96,0.0
1224,SCE,PGE_valley,73,0.0
1225,SCE,PGE_valley,74,0.0
1226,SCE,PGE_valley,75,0.0
1227,SCE,PGE_valley,76,0.0
1228,SCE,PGE_valley,77,0.0
1229,SCE,PGE_valley,78,0.0
1230,SCE,PGE_valley,79,0.0
1231,SCE,PGE_valley,80,0.0
1232,SCE,PGE_valley,81,0.0
1233,SCE,PGE_valley,82,0.0
1234,SCE,PGE_valley,83,0.0
1235,SCE,PGE_valley,84,0.0
1236,SCE,PGE_valley,85,0.0
1237,SCE,PGE_valley,86,0.0
1238,SCE,PGE_valley,87,0.0
1239,SCE,PGE_valley,88,0.0
1240,SCE,PGE_valley,89,0.0
1241,SCE,PGE_valley,90,0.0
1242,SCE,PGE_valley,91,0.0
1243,SCE,PGE_valley,92,0.0
1244,SCE,PGE_valley,93,0.0
1245,SCE,PGE_valley,94,0.0
1246,SCE,PGE_valley,95,0.0
1247,SCE,PGE_valley,96,0.0
1248,SDGE,SCE,73,0.0
1249,SDGE,SCE,74,0.0
1250,SDGE,SCE,75,0.0
1251,SDGE,SCE,76,0.0
1252,SDGE,SCE,77,0.0
1253,SDGE,SCE,78,0.0
1254,SDGE,SCE,79,0.0
1255,SDGE,SCE,80,0.0
1256,SDGE,SCE,81,0.0
1257,SDGE,SCE,82,0.0
1258,SDGE,SCE,83,0.0
1259,SDGE,SCE,84,0.0
1260,SDGE,SCE,85,0.0
1261,SDGE,SCE,86,0.0
1262,SDGE,SCE,87,0.0
1263,SDGE,SCE,88,0.0
1264,SDGE,SCE,89,0.0
1265,SDGE,SCE,90,0.0
1266,SDGE,SCE,91,0.0
1267,SDGE,SCE,92,0.0
1268,SDGE,SCE,93,0.0
1269,SDGE,SCE,94,0.0
1270,SDGE,SCE,95,0.0
1271,SDGE,SCE,96,0.0
1272,SDGE,SDGE,73,0.0
1273,SDGE,SDGE,74,0.0
1274,SDGE,SDGE,75,0.0
1275,SDGE,SDGE,76,0.0
1276,SDGE,SDGE,77,0.0
1277,SDGE,SDGE,78,0.0
1278,SDGE,SDGE,79,0.0
1279,SDGE,SDGE,80,0.0
1280,SDGE,SDGE,81,0.0
1281,SDGE,SDGE,82,0.0
1282,SDGE,SDGE,83,0.0
1283,SDGE,SDGE,84,0.0
1284,SDGE,SDGE,85,0.0
1285,SDGE,SDGE,86,0.0
1286,SDGE,SDGE,87,0.0
1287,SDGE,SDGE,88,0.0
1288,SDGE,SDGE,89,0.0
1289,SDGE,SDGE,90,0.0
1290,SDGE,SDGE,91,0.0
1291,SDGE,SDGE,92,0.0
1292,SDGE,SDGE,93,0.0
1293,SDGE,SDGE,94,0.0
1294,SDGE,SDGE,95,0.0
1295,SDGE,SDGE,96,0.0
1296,SDGE,PGE_bay,73,0.0
1297,SDGE,PGE_bay,74,0.0
1298,SDGE,PGE_bay,75,0.0
1299,SDGE,PGE_bay,76,0.0
1300,SDGE,PGE_bay,77,0.0
1301,SDGE,PGE_bay,78,0.0
1302,SDGE,PGE_bay,79,0.0
1303,SDGE,PGE_bay,80,0.0
1304,SDGE,PGE_bay,81,0.0
1305,SDGE,PGE_bay,82,0.0
1306,SDGE,PGE_bay,83,0.0
1307,SDGE,PGE_bay,84,0.0
1308,SDGE,PGE_bay,85,0.0
1309,SDGE,PGE_bay,86,0.0
1310,SDGE,PGE_bay,87,0.0
1311,SDGE,PGE_bay,88,0.0
1312,SDGE,PGE_bay,89,0.0
1313,SDGE,PGE_bay,90,0.0
1314,SDGE,PGE_bay,91,0.0
1315,SDGE,PGE_bay,92,0.0
1316,SDGE,PGE_bay,93,0.0
1317,SDGE,PGE_bay,94,0.0
1318,SDGE,PGE_bay,95,0.0
1319,SDGE,PGE_bay,96,0.0
1320,SDGE,PGE_valley,73,0.0
1321,SDGE,PGE_valley,74,0.0
1322,SDGE,PGE_valley,75,0.0
1323,SDGE,PGE_valley,76,0.0
1324,SDGE,PGE_valley,77,0.0
1325,SDGE,PGE_valley,78,0.0
1326,SDGE,PGE_valley,79,0.0
1327,SDGE,PGE_valley,80,0.0
1328,SDGE,PGE_valley,81,0.0
1329,SDGE,PGE_valley,82,0.0
1330,SDGE,PGE_valley,83,0.0
1331,SDGE,PGE_valley,84,0.0
1332,SDGE,PGE_valley,85,0.0
1333,SDGE,PGE_valley,86,0.0
1334,SDGE,PGE_valley,87,0.0
1335,SDGE,PGE_valley,88,0.0
1336,SDGE,PGE_valley,89,0.0
1337,SDGE,PGE_valley,90,0.0
1338,SDGE,PGE_valley,91,0.0
1339,SDGE,PGE_valley,92,0.0
1340,SDGE,PGE_valley,93,0.0
1341,SDGE,PGE_valley,94,0.0
1342,SDGE,PGE_valley,95,0.0
1343,SDGE,PGE_valley,96,0.0
1344,PGE_bay,SCE,73,0.0
1345,PGE_bay,SCE,74,0.0
1346,PGE_bay,SCE,75,0.0
1347,PGE_bay,SCE,76,0.0
1348,PGE_bay,SCE,77,0.0
1349,PGE_bay,SCE,78,0.0
1350,PGE_bay,SCE,79,0.0
1351,PGE_bay,SCE,80,0.0
1352,PGE_bay,SCE,81,0.0
1353,PGE_bay,SCE,82,0.0
1354,PGE_bay,SCE,83,0.0
1355,PGE_bay,SCE,84,0.0
1356,PGE_bay,SCE,85,0.0
1357,PGE_bay,SCE,86,0.0
1358,PGE_bay,SCE,87,0.0
1359,PGE_bay,SCE,88,0.0
1360,PGE_bay,SCE,89,0.0
1361,PGE_bay,SCE,90,0.0
1362,PGE_bay,SCE,91,0.0
1363,PGE_bay,SCE,92,0.0
1364,PGE_bay,SCE,93,0.0
1365,PGE_bay,SCE,94,0.0
1366,PGE_bay,SCE,95,0.0
1367,PGE_bay,SCE,96,0.0
1368,PGE_bay,SDGE,73,0.0
1369,PGE_bay,SDGE,74,0.0
1370,PGE_bay,SDGE,75,0.0
1371,PGE_bay,SDGE,76,0.0
1372,PGE_bay,SDGE,77,0.0
1373,PGE_bay,SDGE,78,0.0
1374,PGE_bay,SDGE,79,0.0
1375,PGE_bay,SDGE,80,0.0
1376,PGE_bay,SDGE,81,0.0
1377,PGE_bay,SDGE,82,0.0
1378,PGE_bay,SDGE,83,0.0
1379,PGE_bay,SDGE,84,0.0
1380,PGE_bay,SDGE,85,0.0
1381,PGE_bay,SDGE,86,0.0
1382,PGE_bay,SDGE,87,0.0
1383,PGE_bay,SDGE,88,0.0
1384,PGE_bay,SDGE,89,0.0
1385,PGE_bay,SDGE,90,0.0
1386,PGE_bay,SDGE,91,0.0
1387,PGE_bay,SDGE,92,0.0
1388,PGE_bay,SDGE,93,0.0
1389,PGE_bay,SDGE,94,0.0
1390,PGE_bay,SDGE,95,0.0
1391,PGE_bay,SDGE,96,0.0
