,Albany,Goshen,Harrisburg,Jasper,Jefferson,Mehama,Monroe,Salem,Vida,Waterloo,BLU5A,CGR5A,DET5A,DOR5A,FAL5A,FOS5A,FRN5M,GPR5A,GPR5H,HCR5A,HCR5H,LOP5A,LOP5E
416,166.94920925152917,23.68176784270021,38.728153441156756,12.111015688497892,-2.6205841582881733,46.82738578804736,18.066428228778953,30.648418777362465,96.02415631896618,-57.8857079858108,540.1303963577017,1211.0610856277685,2432.7545185508347,1442.015128416645,1151.6859628595168,3264.866917016403,766.0643972340935,2070.4680243692264,1839.375754040832,1714.119874158016,1158.310857145274,4218.3338582093575,0.0
417,136.23769696140832,18.33187497281186,42.33077236591552,10.270682578290387,-2.3438227950366164,40.58244540425739,10.451652694334932,72.64810376856286,89.40942695779785,-49.91526759860986,450.83214483587716,1034.128211876947,2158.0503799445414,1132.1376490462474,962.068010135417,3276.1594373804473,601.992053296437,1661.7454532821027,2097.800446757313,1497.599469001214,1138.2245417034485,3821.9994091639264,0.0
418,99.27674903085587,10.222116733536664,26.456732728697204,7.922904676665379,-2.0209345379098007,36.67694089179432,7.913394182853593,70.37785052579528,82.95554207957592,-47.314872954909156,413.00441328843766,1043.8231638632933,2062.260175992491,916.836779178484,773.0578072597917,2601.929545056613,558.3181200180682,1357.168537327756,1609.2810410071743,1307.1417052058791,1124.8336647422313,3475.3843354467745,0.0
419,149.62934476233312,28.118782167329826,16.32436700281317,9.336984162082171,-1.6893974881813738,41.781164611052986,17.976842634256087,41.9996849912004,86.13222061776617,-8.139696843299816,513.46494625049,997.772141928148,2368.630497723429,1230.0522565313279,851.4575377130253,2789.2525299189983,1122.5381229115912,1763.9260960538836,1574.7322852964146,1450.1520962662353,1131.52910322284,3729.6634264114064,0.0
420,242.12099224072045,34.22233058039689,57.07899358914674,14.479091381779602,-1.0522697665293543,47.44607957219993,17.34974347259599,77.18861025409804,94.19455032545154,37.590320204501815,575.4776209184238,980.8059759520419,2286.2984215993524,1714.6182969830631,1414.8416472490528,2788.5882640152313,1502.029191803365,2070.4680243692264,1185.0223208790485,1592.4942144711704,1144.919980184057,3993.1761156512903,0.0
421,149.62934476233312,19.297827852097253,46.49630049766785,10.284214439394855,-1.1185771764750396,36.65760671103954,11.496817963768425,114.64778875976324,84.20208682241005,15.863946021629705,429.1277087021004,861.2349014537698,2041.6771569614718,1121.0109891047605,931.0727678632084,1998.7761044358813,1131.98113551232,1558.9098063899899,808.4408836317706,1330.5312551456568,1024.4020875331037,3415.721085052838,0.0
422,112.31128622375601,13.884245781376906,31.52291559163922,8.112350732127918,-0.6573082377224461,31.766058980083322,9.555796749106225,88.31285114365923,78.29105207413198,26.20397679421473,367.7351607808462,799.0256262080474,1901.5542966349185,851.189485523714,691.6193275641847,1728.4198816025805,767.2447738091846,1330.9683725144791,763.5275012077832,1179.5015898202332,1131.52910322284,3251.6471464695137,0.0
423,85.17088001388177,11.761272420310096,25.668659838906226,7.469587329665738,-0.2508149854467228,29.65863327781365,9.272109033117133,72.42107844428611,74.63184008710269,40.54461471095468,373.31630150096015,797.4098008769896,1843.7635124324413,904.5974532428489,609.5730980201032,1430.8287567148184,597.8607352836184,1264.8129563609539,529.9779126030496,1215.5883240130333,1131.52910322284,3321.2542719291064,0.0
424,52.85236998764989,11.145610145600727,16.662112527009302,6.711803107815591,-0.09513671861772244,34.840193720091385,5.957442035770911,39.95645707270958,77.02440177092954,35.420760176325494,528.9681149174735,909.7096613855017,2387.6302075982157,932.414103096565,593.7716019597615,1425.5146294846795,506.38155071406175,1667.6404903650907,467.7901523236826,1379.3151735914794,723.1073559057202,3087.5732078861897,0.0
425,81.81404029844991,10.795319541024703,18.238258306591266,6.4885273995918835,-0.3373029114628341,40.0990908853882,4.524072523404978,31.55652007446949,77.66777970271492,28.019636959638888,541.9907765977397,934.7549540168968,2497.6701939563563,960.2307529502813,568.246108323825,1561.024873853214,459.16648771041963,1723.3158405933045,567.2905687706698,1356.593896507124,689.6301635026774,3010.863314522558,0.0
