,Generator,Time,Value,Zones
376,FREDERICKSON_PWR_FICT,17,192.0,PNW
377,FREDERICKSON_PWR_FICT,18,192.0,PNW
378,FREDERICKSON_PWR_FICT,19,192.0,PNW
379,FREDERICKSON_PWR_FICT,20,192.0,PNW
380,FREDERICKSON_PWR_FICT,21,192.0,PNW
381,FREDERICKSON_PWR_FICT,22,192.0,PNW
382,FREDERICKSON_PWR_FICT,23,192.0,PNW
383,FREDERICKSON_PWR_FICT,24,192.0,PNW
384,MARCH_POINT_GTG1,1,0.0,PNW
385,MARCH_POINT_GTG1,2,0.0,PNW
386,MARCH_POINT_GTG1,3,0.0,PNW
387,MARCH_POINT_GTG1,4,0.0,PNW
388,MARCH_POINT_GTG1,5,0.0,PNW
389,MARCH_POINT_GTG1,6,0.0,PNW
390,MARCH_POINT_GTG1,7,0.0,PNW
391,MARCH_POINT_GTG1,8,0.0,PNW
392,MARCH_POINT_GTG1,9,0.0,PNW
393,MARCH_POINT_GTG1,10,0.0,PNW
394,MARCH_POINT_GTG1,11,0.0,PNW
395,MARCH_POINT_GTG1,12,0.0,PNW
396,MARCH_POINT_GTG1,13,0.0,PNW
397,MARCH_POINT_GTG1,14,0.0,PNW
398,MARCH_POINT_GTG1,15,0.0,PNW
399,MARCH_POINT_GTG1,16,0.0,PNW
400,MARCH_POINT_GTG1,17,0.0,PNW
401,MARCH_POINT_GTG1,18,0.0,PNW
402,MARCH_POINT_GTG1,19,0.0,PNW
403,MARCH_POINT_GTG1,20,0.0,PNW
404,MARCH_POINT_GTG1,21,0.0,PNW
405,MARCH_POINT_GTG1,22,0.0,PNW
406,MARCH_POINT_GTG1,23,0.0,PNW
407,MARCH_POINT_GTG1,24,0.0,PNW
408,MARCH_POINT_GTG3,1,0.0,PNW
409,MARCH_POINT_GTG3,2,0.0,PNW
410,MARCH_POINT_GTG3,3,0.0,PNW
411,MARCH_POINT_GTG3,4,0.0,PNW
412,MARCH_POINT_GTG3,5,0.0,PNW
413,MARCH_POINT_GTG3,6,0.0,PNW
414,MARCH_POINT_GTG3,7,0.0,PNW
415,MARCH_POINT_GTG3,8,0.0,PNW
416,MARCH_POINT_GTG3,9,0.0,PNW
417,MARCH_POINT_GTG3,10,0.0,PNW
418,MARCH_POINT_GTG3,11,0.0,PNW
419,MARCH_POINT_GTG3,12,0.0,PNW
420,MARCH_POINT_GTG3,13,0.0,PNW
421,MARCH_POINT_GTG3,14,0.0,PNW
422,MARCH_POINT_GTG3,15,0.0,PNW
423,MARCH_POINT_GTG3,16,0.0,PNW
424,MARCH_POINT_GTG3,17,0.0,PNW
425,MARCH_POINT_GTG3,18,0.0,PNW
426,MARCH_POINT_GTG3,19,0.0,PNW
427,MARCH_POINT_GTG3,20,0.0,PNW
428,MARCH_POINT_GTG3,21,0.0,PNW
429,MARCH_POINT_GTG3,22,0.0,PNW
430,MARCH_POINT_GTG3,23,0.0,PNW
431,MARCH_POINT_GTG3,24,0.0,PNW
432,MARCH_POINT_GTG2,1,0.0,PNW
433,MARCH_POINT_GTG2,2,0.0,PNW
434,MARCH_POINT_GTG2,3,0.0,PNW
435,MARCH_POINT_GTG2,4,0.0,PNW
436,MARCH_POINT_GTG2,5,0.0,PNW
437,MARCH_POINT_GTG2,6,0.0,PNW
438,MARCH_POINT_GTG2,7,0.0,PNW
439,MARCH_POINT_GTG2,8,0.0,PNW
440,MARCH_POINT_GTG2,9,0.0,PNW
441,MARCH_POINT_GTG2,10,0.0,PNW
442,MARCH_POINT_GTG2,11,0.0,PNW
443,MARCH_POINT_GTG2,12,0.0,PNW
444,MARCH_POINT_GTG2,13,0.0,PNW
445,MARCH_POINT_GTG2,14,0.0,PNW
446,MARCH_POINT_GTG2,15,0.0,PNW
447,MARCH_POINT_GTG2,16,0.0,PNW
448,MARCH_POINT_GTG2,17,0.0,PNW
449,MARCH_POINT_GTG2,18,0.0,PNW
450,MARCH_POINT_GTG2,19,0.0,PNW
451,MARCH_POINT_GTG2,20,0.0,PNW
452,MARCH_POINT_GTG2,21,0.0,PNW
453,MARCH_POINT_GTG2,22,0.0,PNW
454,MARCH_POINT_GTG2,23,0.0,PNW
455,MARCH_POINT_GTG2,24,0.0,PNW
