,Generator,Time,Value,Zones,Type,$/MWh
235,HERMISTON_4,20,0.0,PNW,Gas,42.101136493080006
236,HERMISTON_4,21,0.0,PNW,Gas,42.101136493080006
237,HERMISTON_4,22,0.0,PNW,Gas,42.101136493080006
238,HERMISTON_4,23,0.0,PNW,Gas,42.101136493080006
239,HERMISTON_4,24,0.0,PNW,Gas,42.101136493080006
240,HERMISTON_3,1,0.0,PNW,Gas,42.101136493080006
241,HERMISTON_3,2,0.0,PNW,Gas,42.101136493080006
242,HERMISTON_3,3,0.0,PNW,Gas,42.101136493080006
243,HERMISTON_3,4,0.0,PNW,Gas,42.101136493080006
244,HERMISTON_3,5,0.0,PNW,Gas,42.101136493080006
245,HERMISTON_3,6,0.0,PNW,Gas,42.101136493080006
246,HERMISTON_3,7,0.0,PNW,Gas,42.101136493080006
247,HERMISTON_3,8,0.0,PNW,Gas,42.101136493080006
248,HERMISTON_3,9,0.0,PNW,Gas,42.101136493080006
249,HERMISTON_3,10,0.0,PNW,Gas,42.101136493080006
250,HERMISTON_3,11,0.0,PNW,Gas,42.101136493080006
251,HERMISTON_3,12,0.0,PNW,Gas,42.101136493080006
252,HERMISTON_3,13,0.0,PNW,Gas,42.101136493080006
253,HERMISTON_3,14,0.0,PNW,Gas,42.101136493080006
254,HERMISTON_3,15,0.0,PNW,Gas,42.101136493080006
255,HERMISTON_3,16,0.0,PNW,Gas,42.101136493080006
256,HERMISTON_3,17,0.0,PNW,Gas,42.101136493080006
257,HERMISTON_3,18,0.0,PNW,Gas,42.101136493080006
258,HERMISTON_3,19,0.0,PNW,Gas,42.101136493080006
259,HERMISTON_3,20,0.0,PNW,Gas,42.101136493080006
260,HERMISTON_3,21,0.0,PNW,Gas,42.101136493080006
261,HERMISTON_3,22,0.0,PNW,Gas,42.101136493080006
262,HERMISTON_3,23,0.0,PNW,Gas,42.101136493080006
263,HERMISTON_3,24,0.0,PNW,Gas,42.101136493080006
264,HERMISTON_2,1,0.0,PNW,Gas,42.101136493080006
265,HERMISTON_2,2,0.0,PNW,Gas,42.101136493080006
266,HERMISTON_2,3,0.0,PNW,Gas,42.101136493080006
267,HERMISTON_2,4,0.0,PNW,Gas,42.101136493080006
268,HERMISTON_2,5,0.0,PNW,Gas,42.101136493080006
269,HERMISTON_2,6,0.0,PNW,Gas,42.101136493080006
270,HERMISTON_2,7,0.0,PNW,Gas,42.101136493080006
271,HERMISTON_2,8,0.0,PNW,Gas,42.101136493080006
272,HERMISTON_2,9,0.0,PNW,Gas,42.101136493080006
273,HERMISTON_2,10,0.0,PNW,Gas,42.101136493080006
274,HERMISTON_2,11,0.0,PNW,Gas,42.101136493080006
275,HERMISTON_2,12,0.0,PNW,Gas,42.101136493080006
276,HERMISTON_2,13,0.0,PNW,Gas,42.101136493080006
277,HERMISTON_2,14,0.0,PNW,Gas,42.101136493080006
278,HERMISTON_2,15,0.0,PNW,Gas,42.101136493080006
279,HERMISTON_2,16,0.0,PNW,Gas,42.101136493080006
280,HERMISTON_2,17,0.0,PNW,Gas,42.101136493080006
281,HERMISTON_2,18,0.0,PNW,Gas,42.101136493080006
282,HERMISTON_2,19,0.0,PNW,Gas,42.101136493080006
283,HERMISTON_2,20,0.0,PNW,Gas,42.101136493080006
284,HERMISTON_2,21,0.0,PNW,Gas,42.101136493080006
285,HERMISTON_2,22,0.0,PNW,Gas,42.101136493080006
286,HERMISTON_2,23,0.0,PNW,Gas,42.101136493080006
287,HERMISTON_2,24,0.0,PNW,Gas,42.101136493080006
288,HERMISTON_1,1,0.0,PNW,Gas,42.101136493080006
289,HERMISTON_1,2,0.0,PNW,Gas,42.101136493080006
290,HERMISTON_1,3,0.0,PNW,Gas,42.101136493080006
291,HERMISTON_1,4,0.0,PNW,Gas,42.101136493080006
292,HERMISTON_1,5,0.0,PNW,Gas,42.101136493080006
293,HERMISTON_1,6,0.0,PNW,Gas,42.101136493080006
294,HERMISTON_1,7,0.0,PNW,Gas,42.101136493080006
