,PGE_valley,PGE_bay,SCE,SDGE,PNW
4802,941.0,35.0,428.0,31.0,509.8
4803,941.0,35.0,428.0,31.0,509.8
4804,941.0,35.0,428.0,31.0,509.8
4805,941.0,35.0,428.0,31.0,509.8
4806,941.0,35.0,428.0,31.0,509.8
4807,941.0,35.0,428.0,31.0,509.8
4808,941.0,35.0,428.0,31.0,509.8
4809,941.0,35.0,428.0,31.0,509.8
4810,941.0,35.0,428.0,31.0,509.8
4811,941.0,35.0,428.0,31.0,509.8
4812,941.0,35.0,428.0,31.0,509.8
4813,941.0,35.0,428.0,31.0,509.8
4814,941.0,35.0,428.0,31.0,509.8
4815,941.0,35.0,428.0,31.0,509.8
4816,941.0,35.0,428.0,31.0,509.8
4817,941.0,35.0,428.0,31.0,509.8
4818,941.0,35.0,428.0,31.0,509.8
4819,941.0,35.0,428.0,31.0,509.8
4820,941.0,35.0,428.0,31.0,509.8
4821,941.0,35.0,428.0,31.0,509.8
4822,941.0,35.0,428.0,31.0,509.8
4823,941.0,35.0,428.0,31.0,509.8
4824,941.0,35.0,428.0,31.0,509.8
4825,941.0,35.0,428.0,31.0,509.8
4826,941.0,35.0,428.0,31.0,509.8
4827,941.0,35.0,428.0,31.0,509.8
4828,941.0,35.0,428.0,31.0,509.8
4829,941.0,35.0,428.0,31.0,509.8
4830,941.0,35.0,428.0,31.0,509.8
4831,941.0,35.0,428.0,31.0,509.8
4832,941.0,35.0,428.0,31.0,509.8
4833,941.0,35.0,428.0,31.0,509.8
4834,941.0,35.0,428.0,31.0,509.8
4835,941.0,35.0,428.0,31.0,509.8
4836,941.0,35.0,428.0,31.0,509.8
4837,941.0,35.0,428.0,31.0,509.8
4838,941.0,35.0,428.0,31.0,509.8
4839,941.0,35.0,428.0,31.0,509.8
4840,941.0,35.0,428.0,31.0,509.8
4841,941.0,35.0,428.0,31.0,509.8
4842,941.0,35.0,428.0,31.0,509.8
4843,941.0,35.0,428.0,31.0,509.8
4844,941.0,35.0,428.0,31.0,509.8
4845,941.0,35.0,428.0,31.0,509.8
4846,941.0,35.0,428.0,31.0,509.8
4847,941.0,35.0,428.0,31.0,509.8
4848,941.0,35.0,428.0,31.0,509.8
4849,941.0,35.0,428.0,31.0,509.8
4850,941.0,35.0,428.0,31.0,509.8
4851,941.0,35.0,428.0,31.0,509.8
4852,941.0,35.0,428.0,31.0,509.8
4853,941.0,35.0,428.0,31.0,509.8
4854,941.0,35.0,428.0,31.0,509.8
4855,941.0,35.0,428.0,31.0,509.8
4856,941.0,35.0,428.0,31.0,509.8
4857,941.0,35.0,428.0,31.0,509.8
4858,941.0,35.0,428.0,31.0,509.8
4859,941.0,35.0,428.0,31.0,509.8
4860,941.0,35.0,428.0,31.0,509.8
4861,941.0,35.0,428.0,31.0,509.8
4862,941.0,35.0,428.0,31.0,509.8
4863,941.0,35.0,428.0,31.0,509.8
4864,941.0,35.0,428.0,31.0,509.8
4865,941.0,35.0,428.0,31.0,509.8
4866,941.0,35.0,428.0,31.0,509.8
4867,941.0,35.0,428.0,31.0,509.8
4868,941.0,35.0,428.0,31.0,509.8
4869,941.0,35.0,428.0,31.0,509.8
4870,941.0,35.0,428.0,31.0,509.8
4871,941.0,35.0,428.0,31.0,509.8
4872,941.0,35.0,428.0,31.0,509.8
4873,941.0,35.0,428.0,31.0,509.8
4874,941.0,35.0,428.0,31.0,509.8
4875,941.0,35.0,428.0,31.0,509.8
4876,941.0,35.0,428.0,31.0,509.8
4877,941.0,35.0,428.0,31.0,509.8
4878,941.0,35.0,428.0,31.0,509.8
4879,941.0,35.0,428.0,31.0,509.8
4880,941.0,35.0,428.0,31.0,509.8
4881,941.0,35.0,428.0,31.0,509.8
4882,941.0,35.0,428.0,31.0,509.8
4883,941.0,35.0,428.0,31.0,509.8
4884,941.0,35.0,428.0,31.0,509.8
4885,941.0,35.0,428.0,31.0,509.8
4886,941.0,35.0,428.0,31.0,509.8
4887,941.0,35.0,428.0,31.0,509.8
4888,941.0,35.0,428.0,31.0,509.8
4889,941.0,35.0,428.0,31.0,509.8
4890,941.0,35.0,428.0,31.0,509.8
4891,941.0,35.0,428.0,31.0,509.8
4892,941.0,35.0,428.0,31.0,509.8
4893,941.0,35.0,428.0,31.0,509.8
4894,941.0,35.0,428.0,31.0,509.8
4895,941.0,35.0,428.0,31.0,509.8
4896,941.0,35.0,428.0,31.0,509.8
4897,941.0,35.0,428.0,31.0,509.8
4898,941.0,35.0,428.0,31.0,509.8
4899,941.0,35.0,428.0,31.0,509.8
4900,941.0,35.0,428.0,31.0,509.8
4901,941.0,35.0,428.0,31.0,509.8
4902,941.0,35.0,428.0,31.0,509.8
4903,941.0,35.0,428.0,31.0,509.8
4904,941.0,35.0,428.0,31.0,509.8
4905,941.0,35.0,428.0,31.0,509.8
4906,941.0,35.0,428.0,31.0,509.8
4907,941.0,35.0,428.0,31.0,509.8
4908,941.0,35.0,428.0,31.0,509.8
4909,941.0,35.0,428.0,31.0,509.8
4910,941.0,35.0,428.0,31.0,509.8
4911,941.0,35.0,428.0,31.0,509.8
4912,941.0,35.0,428.0,31.0,509.8
4913,941.0,35.0,428.0,31.0,509.8
4914,941.0,35.0,428.0,31.0,509.8
4915,941.0,35.0,428.0,31.0,509.8
4916,941.0,35.0,428.0,31.0,509.8
4917,941.0,35.0,428.0,31.0,509.8
4918,941.0,35.0,428.0,31.0,509.8
4919,941.0,35.0,428.0,31.0,509.8
4920,941.0,35.0,428.0,31.0,509.8
4921,941.0,35.0,428.0,31.0,509.8
4922,941.0,35.0,428.0,31.0,509.8
4923,941.0,35.0,428.0,31.0,509.8
4924,941.0,35.0,428.0,31.0,509.8
4925,941.0,35.0,428.0,31.0,509.8
4926,941.0,35.0,428.0,31.0,509.8
4927,941.0,35.0,428.0,31.0,509.8
4928,941.0,35.0,428.0,31.0,509.8
4929,941.0,35.0,428.0,31.0,509.8
4930,941.0,35.0,428.0,31.0,509.8
4931,941.0,35.0,428.0,31.0,509.8
4932,941.0,35.0,428.0,31.0,509.8
4933,941.0,35.0,428.0,31.0,509.8
4934,941.0,35.0,428.0,31.0,509.8
4935,941.0,35.0,428.0,31.0,509.8
4936,941.0,35.0,428.0,31.0,509.8
4937,941.0,35.0,428.0,31.0,509.8
4938,941.0,35.0,428.0,31.0,509.8
4939,941.0,35.0,428.0,31.0,509.8
4940,941.0,35.0,428.0,31.0,509.8
4941,941.0,35.0,428.0,31.0,509.8
4942,941.0,35.0,428.0,31.0,509.8
4943,941.0,35.0,428.0,31.0,509.8
4944,941.0,35.0,428.0,31.0,509.8
4945,941.0,35.0,428.0,31.0,509.8
4946,941.0,35.0,428.0,31.0,509.8
4947,941.0,35.0,428.0,31.0,509.8
4948,941.0,35.0,428.0,31.0,509.8
4949,941.0,35.0,428.0,31.0,509.8
4950,941.0,35.0,428.0,31.0,509.8
4951,941.0,35.0,428.0,31.0,509.8
4952,941.0,35.0,428.0,31.0,509.8
4953,941.0,35.0,428.0,31.0,509.8
4954,941.0,35.0,428.0,31.0,509.8
4955,941.0,35.0,428.0,31.0,509.8
4956,941.0,35.0,428.0,31.0,509.8
4957,941.0,35.0,428.0,31.0,509.8
4958,941.0,35.0,428.0,31.0,509.8
4959,941.0,35.0,428.0,31.0,509.8
4960,941.0,35.0,428.0,31.0,509.8
4961,941.0,35.0,428.0,31.0,509.8
4962,941.0,35.0,428.0,31.0,509.8
4963,941.0,35.0,428.0,31.0,509.8
4964,941.0,35.0,428.0,31.0,509.8
4965,941.0,35.0,428.0,31.0,509.8
4966,941.0,35.0,428.0,31.0,509.8
4967,941.0,35.0,428.0,31.0,509.8
4968,941.0,35.0,428.0,31.0,509.8
4969,941.0,35.0,428.0,31.0,509.8
4970,941.0,35.0,428.0,31.0,509.8
4971,941.0,35.0,428.0,31.0,509.8
4972,941.0,35.0,428.0,31.0,509.8
4973,941.0,35.0,428.0,31.0,509.8
4974,941.0,35.0,428.0,31.0,509.8
4975,941.0,35.0,428.0,31.0,509.8
4976,941.0,35.0,428.0,31.0,509.8
4977,941.0,35.0,428.0,31.0,509.8
4978,941.0,35.0,428.0,31.0,509.8
4979,941.0,35.0,428.0,31.0,509.8
4980,941.0,35.0,428.0,31.0,509.8
4981,941.0,35.0,428.0,31.0,509.8
4982,941.0,35.0,428.0,31.0,509.8
4983,941.0,35.0,428.0,31.0,509.8
4984,941.0,35.0,428.0,31.0,509.8
4985,941.0,35.0,428.0,31.0,509.8
4986,941.0,35.0,428.0,31.0,509.8
4987,941.0,35.0,428.0,31.0,509.8
4988,941.0,35.0,428.0,31.0,509.8
4989,941.0,35.0,428.0,31.0,509.8
4990,941.0,35.0,428.0,31.0,509.8
4991,941.0,35.0,428.0,31.0,509.8
4992,941.0,35.0,428.0,31.0,509.8
4993,941.0,35.0,428.0,31.0,509.8
4994,941.0,35.0,428.0,31.0,509.8
4995,941.0,35.0,428.0,31.0,509.8
4996,941.0,35.0,428.0,31.0,509.8
4997,941.0,35.0,428.0,31.0,509.8
4998,941.0,35.0,428.0,31.0,509.8
4999,941.0,35.0,428.0,31.0,509.8
5000,941.0,35.0,428.0,31.0,509.8
5001,941.0,35.0,428.0,31.0,509.8
5002,941.0,35.0,428.0,31.0,509.8
5003,941.0,35.0,428.0,31.0,509.8
5004,941.0,35.0,428.0,31.0,509.8
5005,941.0,35.0,428.0,31.0,509.8
5006,941.0,35.0,428.0,31.0,509.8
5007,941.0,35.0,428.0,31.0,509.8
5008,941.0,35.0,428.0,31.0,509.8
5009,941.0,35.0,428.0,31.0,509.8
5010,941.0,35.0,428.0,31.0,509.8
5011,941.0,35.0,428.0,31.0,509.8
5012,941.0,35.0,428.0,31.0,509.8
5013,941.0,35.0,428.0,31.0,509.8
5014,941.0,35.0,428.0,31.0,509.8
5015,941.0,35.0,428.0,31.0,509.8
5016,941.0,35.0,428.0,31.0,509.8
5017,941.0,35.0,428.0,31.0,509.8
5018,941.0,35.0,428.0,31.0,509.8
5019,941.0,35.0,428.0,31.0,509.8
5020,941.0,35.0,428.0,31.0,509.8
5021,941.0,35.0,428.0,31.0,509.8
5022,941.0,35.0,428.0,31.0,509.8
5023,941.0,35.0,428.0,31.0,509.8
5024,941.0,35.0,428.0,31.0,509.8
5025,941.0,35.0,428.0,31.0,509.8
5026,941.0,35.0,428.0,31.0,509.8
5027,941.0,35.0,428.0,31.0,509.8
5028,941.0,35.0,428.0,31.0,509.8
5029,941.0,35.0,428.0,31.0,509.8
5030,941.0,35.0,428.0,31.0,509.8
5031,941.0,35.0,428.0,31.0,509.8
5032,941.0,35.0,428.0,31.0,509.8
5033,941.0,35.0,428.0,31.0,509.8
5034,941.0,35.0,428.0,31.0,509.8
5035,941.0,35.0,428.0,31.0,509.8
5036,941.0,35.0,428.0,31.0,509.8
5037,941.0,35.0,428.0,31.0,509.8
5038,941.0,35.0,428.0,31.0,509.8
5039,941.0,35.0,428.0,31.0,509.8
5040,941.0,35.0,428.0,31.0,509.8
5041,941.0,35.0,428.0,31.0,509.8
5042,941.0,35.0,428.0,31.0,509.8
5043,941.0,35.0,428.0,31.0,509.8
5044,941.0,35.0,428.0,31.0,509.8
5045,941.0,35.0,428.0,31.0,509.8
5046,941.0,35.0,428.0,31.0,509.8
5047,941.0,35.0,428.0,31.0,509.8
5048,941.0,35.0,428.0,31.0,509.8
5049,941.0,35.0,428.0,31.0,509.8
5050,941.0,35.0,428.0,31.0,509.8
5051,941.0,35.0,428.0,31.0,509.8
5052,941.0,35.0,428.0,31.0,509.8
5053,941.0,35.0,428.0,31.0,509.8
5054,941.0,35.0,428.0,31.0,509.8
5055,941.0,35.0,428.0,31.0,509.8
5056,941.0,35.0,428.0,31.0,509.8
5057,941.0,35.0,428.0,31.0,509.8
5058,941.0,35.0,428.0,31.0,509.8
5059,941.0,35.0,428.0,31.0,509.8
5060,941.0,35.0,428.0,31.0,509.8
5061,941.0,35.0,428.0,31.0,509.8
5062,941.0,35.0,428.0,31.0,509.8
5063,941.0,35.0,428.0,31.0,509.8
5064,941.0,35.0,428.0,31.0,509.8
5065,941.0,35.0,428.0,31.0,509.8
5066,941.0,35.0,428.0,31.0,509.8
5067,941.0,35.0,428.0,31.0,509.8
5068,941.0,35.0,428.0,31.0,509.8
5069,941.0,35.0,428.0,31.0,509.8
5070,941.0,35.0,428.0,31.0,509.8
5071,941.0,35.0,428.0,31.0,509.8
5072,941.0,35.0,428.0,31.0,509.8
5073,941.0,35.0,428.0,31.0,509.8
5074,941.0,35.0,428.0,31.0,509.8
5075,941.0,35.0,428.0,31.0,509.8
5076,941.0,35.0,428.0,31.0,509.8
5077,941.0,35.0,428.0,31.0,509.8
5078,941.0,35.0,428.0,31.0,509.8
5079,941.0,35.0,428.0,31.0,509.8
5080,941.0,35.0,428.0,31.0,509.8
5081,941.0,35.0,428.0,31.0,509.8
5082,941.0,35.0,428.0,31.0,509.8
5083,941.0,35.0,428.0,31.0,509.8
5084,941.0,35.0,428.0,31.0,509.8
5085,941.0,35.0,428.0,31.0,509.8
5086,941.0,35.0,428.0,31.0,509.8
5087,941.0,35.0,428.0,31.0,509.8
5088,941.0,35.0,428.0,31.0,509.8
5089,941.0,35.0,428.0,31.0,509.8
5090,941.0,35.0,428.0,31.0,509.8
5091,941.0,35.0,428.0,31.0,509.8
5092,941.0,35.0,428.0,31.0,509.8
5093,941.0,35.0,428.0,31.0,509.8
5094,941.0,35.0,428.0,31.0,509.8
5095,941.0,35.0,428.0,31.0,509.8
5096,941.0,35.0,428.0,31.0,509.8
5097,941.0,35.0,428.0,31.0,509.8
5098,941.0,35.0,428.0,31.0,509.8
5099,941.0,35.0,428.0,31.0,509.8
5100,941.0,35.0,428.0,31.0,509.8
5101,941.0,35.0,428.0,31.0,509.8
5102,941.0,35.0,428.0,31.0,509.8
5103,941.0,35.0,428.0,31.0,509.8
5104,941.0,35.0,428.0,31.0,509.8
5105,941.0,35.0,428.0,31.0,509.8
5106,941.0,35.0,428.0,31.0,509.8
5107,941.0,35.0,428.0,31.0,509.8
5108,941.0,35.0,428.0,31.0,509.8
5109,941.0,35.0,428.0,31.0,509.8
5110,941.0,35.0,428.0,31.0,509.8
5111,941.0,35.0,428.0,31.0,509.8
5112,941.0,35.0,428.0,31.0,509.8
5113,941.0,35.0,428.0,31.0,509.8
5114,941.0,35.0,428.0,31.0,509.8
5115,941.0,35.0,428.0,31.0,509.8
5116,941.0,35.0,428.0,31.0,509.8
5117,941.0,35.0,428.0,31.0,509.8
5118,941.0,35.0,428.0,31.0,509.8
5119,941.0,35.0,428.0,31.0,509.8
5120,941.0,35.0,428.0,31.0,509.8
5121,941.0,35.0,428.0,31.0,509.8
5122,941.0,35.0,428.0,31.0,509.8
5123,941.0,35.0,428.0,31.0,509.8
5124,941.0,35.0,428.0,31.0,509.8
5125,941.0,35.0,428.0,31.0,509.8
5126,941.0,35.0,428.0,31.0,509.8
5127,941.0,35.0,428.0,31.0,509.8
5128,941.0,35.0,428.0,31.0,509.8
5129,941.0,35.0,428.0,31.0,509.8
5130,941.0,35.0,428.0,31.0,509.8
5131,941.0,35.0,428.0,31.0,509.8
5132,941.0,35.0,428.0,31.0,509.8
5133,941.0,35.0,428.0,31.0,509.8
5134,941.0,35.0,428.0,31.0,509.8
5135,941.0,35.0,428.0,31.0,509.8
5136,941.0,35.0,428.0,31.0,509.8
5137,941.0,35.0,428.0,31.0,509.8
5138,941.0,35.0,428.0,31.0,509.8
5139,941.0,35.0,428.0,31.0,509.8
5140,941.0,35.0,428.0,31.0,509.8
5141,941.0,35.0,428.0,31.0,509.8
5142,941.0,35.0,428.0,31.0,509.8
5143,941.0,35.0,428.0,31.0,509.8
5144,941.0,35.0,428.0,31.0,509.8
5145,941.0,35.0,428.0,31.0,509.8
5146,941.0,35.0,428.0,31.0,509.8
5147,941.0,35.0,428.0,31.0,509.8
5148,941.0,35.0,428.0,31.0,509.8
5149,941.0,35.0,428.0,31.0,509.8
5150,941.0,35.0,428.0,31.0,509.8
5151,941.0,35.0,428.0,31.0,509.8
5152,941.0,35.0,428.0,31.0,509.8
5153,941.0,35.0,428.0,31.0,509.8
5154,941.0,35.0,428.0,31.0,509.8
5155,941.0,35.0,428.0,31.0,509.8
5156,941.0,35.0,428.0,31.0,509.8
5157,941.0,35.0,428.0,31.0,509.8
5158,941.0,35.0,428.0,31.0,509.8
5159,941.0,35.0,428.0,31.0,509.8
5160,941.0,35.0,428.0,31.0,509.8
5161,941.0,35.0,428.0,31.0,509.8
5162,941.0,35.0,428.0,31.0,509.8
5163,941.0,35.0,428.0,31.0,509.8
5164,941.0,35.0,428.0,31.0,509.8
5165,941.0,35.0,428.0,31.0,509.8
5166,941.0,35.0,428.0,31.0,509.8
5167,941.0,35.0,428.0,31.0,509.8
5168,941.0,35.0,428.0,31.0,509.8
5169,941.0,35.0,428.0,31.0,509.8
5170,941.0,35.0,428.0,31.0,509.8
5171,941.0,35.0,428.0,31.0,509.8
5172,941.0,35.0,428.0,31.0,509.8
5173,941.0,35.0,428.0,31.0,509.8
5174,941.0,35.0,428.0,31.0,509.8
5175,941.0,35.0,428.0,31.0,509.8
5176,941.0,35.0,428.0,31.0,509.8
5177,941.0,35.0,428.0,31.0,509.8
5178,941.0,35.0,428.0,31.0,509.8
5179,941.0,35.0,428.0,31.0,509.8
5180,941.0,35.0,428.0,31.0,509.8
5181,941.0,35.0,428.0,31.0,509.8
5182,941.0,35.0,428.0,31.0,509.8
5183,941.0,35.0,428.0,31.0,509.8
5184,941.0,35.0,428.0,31.0,509.8
5185,941.0,35.0,428.0,31.0,509.8
5186,941.0,35.0,428.0,31.0,509.8
5187,941.0,35.0,428.0,31.0,509.8
5188,941.0,35.0,428.0,31.0,509.8
5189,941.0,35.0,428.0,31.0,509.8
5190,941.0,35.0,428.0,31.0,509.8
5191,941.0,35.0,428.0,31.0,509.8
5192,941.0,35.0,428.0,31.0,509.8
5193,941.0,35.0,428.0,31.0,509.8
5194,941.0,35.0,428.0,31.0,509.8
5195,941.0,35.0,428.0,31.0,509.8
5196,941.0,35.0,428.0,31.0,509.8
5197,941.0,35.0,428.0,31.0,509.8
5198,941.0,35.0,428.0,31.0,509.8
5199,941.0,35.0,428.0,31.0,509.8
5200,941.0,35.0,428.0,31.0,509.8
5201,941.0,35.0,428.0,31.0,509.8
5202,941.0,35.0,428.0,31.0,509.8
5203,941.0,35.0,428.0,31.0,509.8
5204,941.0,35.0,428.0,31.0,509.8
5205,941.0,35.0,428.0,31.0,509.8
5206,941.0,35.0,428.0,31.0,509.8
5207,941.0,35.0,428.0,31.0,509.8
5208,941.0,35.0,428.0,31.0,509.8
5209,941.0,35.0,428.0,31.0,509.8
5210,941.0,35.0,428.0,31.0,509.8
5211,941.0,35.0,428.0,31.0,509.8
5212,941.0,35.0,428.0,31.0,509.8
5213,941.0,35.0,428.0,31.0,509.8
5214,941.0,35.0,428.0,31.0,509.8
5215,941.0,35.0,428.0,31.0,509.8
5216,941.0,35.0,428.0,31.0,509.8
5217,941.0,35.0,428.0,31.0,509.8
5218,941.0,35.0,428.0,31.0,509.8
5219,941.0,35.0,428.0,31.0,509.8
5220,941.0,35.0,428.0,31.0,509.8
5221,941.0,35.0,428.0,31.0,509.8
5222,941.0,35.0,428.0,31.0,509.8
5223,941.0,35.0,428.0,31.0,509.8
5224,941.0,35.0,428.0,31.0,509.8
5225,941.0,35.0,428.0,31.0,509.8
5226,941.0,35.0,428.0,31.0,509.8
5227,941.0,35.0,428.0,31.0,509.8
5228,941.0,35.0,428.0,31.0,509.8
5229,941.0,35.0,428.0,31.0,509.8
5230,941.0,35.0,428.0,31.0,509.8
5231,941.0,35.0,428.0,31.0,509.8
5232,941.0,35.0,428.0,31.0,509.8
5233,941.0,35.0,428.0,31.0,509.8
5234,941.0,35.0,428.0,31.0,509.8
5235,941.0,35.0,428.0,31.0,509.8
5236,941.0,35.0,428.0,31.0,509.8
5237,941.0,35.0,428.0,31.0,509.8
5238,941.0,35.0,428.0,31.0,509.8
5239,941.0,35.0,428.0,31.0,509.8
5240,941.0,35.0,428.0,31.0,509.8
5241,941.0,35.0,428.0,31.0,509.8
5242,941.0,35.0,428.0,31.0,509.8
5243,941.0,35.0,428.0,31.0,509.8
5244,941.0,35.0,428.0,31.0,509.8
5245,941.0,35.0,428.0,31.0,509.8
5246,941.0,35.0,428.0,31.0,509.8
5247,941.0,35.0,428.0,31.0,509.8
5248,941.0,35.0,428.0,31.0,509.8
5249,941.0,35.0,428.0,31.0,509.8
5250,941.0,35.0,428.0,31.0,509.8
5251,941.0,35.0,428.0,31.0,509.8
5252,941.0,35.0,428.0,31.0,509.8
5253,941.0,35.0,428.0,31.0,509.8
5254,941.0,35.0,428.0,31.0,509.8
5255,941.0,35.0,428.0,31.0,509.8
5256,941.0,35.0,428.0,31.0,509.8
5257,941.0,35.0,428.0,31.0,509.8
5258,941.0,35.0,428.0,31.0,509.8
5259,941.0,35.0,428.0,31.0,509.8
5260,941.0,35.0,428.0,31.0,509.8
5261,941.0,35.0,428.0,31.0,509.8
5262,941.0,35.0,428.0,31.0,509.8
5263,941.0,35.0,428.0,31.0,509.8
5264,941.0,35.0,428.0,31.0,509.8
5265,941.0,35.0,428.0,31.0,509.8
5266,941.0,35.0,428.0,31.0,509.8
5267,941.0,35.0,428.0,31.0,509.8
5268,941.0,35.0,428.0,31.0,509.8
5269,941.0,35.0,428.0,31.0,509.8
5270,941.0,35.0,428.0,31.0,509.8
5271,941.0,35.0,428.0,31.0,509.8
5272,941.0,35.0,428.0,31.0,509.8
5273,941.0,35.0,428.0,31.0,509.8
5274,941.0,35.0,428.0,31.0,509.8
5275,941.0,35.0,428.0,31.0,509.8
5276,941.0,35.0,428.0,31.0,509.8
5277,941.0,35.0,428.0,31.0,509.8
5278,941.0,35.0,428.0,31.0,509.8
5279,941.0,35.0,428.0,31.0,509.8
5280,941.0,35.0,428.0,31.0,509.8
5281,941.0,35.0,428.0,31.0,509.8
5282,941.0,35.0,428.0,31.0,509.8
5283,941.0,35.0,428.0,31.0,509.8
5284,941.0,35.0,428.0,31.0,509.8
5285,941.0,35.0,428.0,31.0,509.8
5286,941.0,35.0,428.0,31.0,509.8
5287,941.0,35.0,428.0,31.0,509.8
5288,941.0,35.0,428.0,31.0,509.8
5289,941.0,35.0,428.0,31.0,509.8
5290,941.0,35.0,428.0,31.0,509.8
5291,941.0,35.0,428.0,31.0,509.8
5292,941.0,35.0,428.0,31.0,509.8
5293,941.0,35.0,428.0,31.0,509.8
5294,941.0,35.0,428.0,31.0,509.8
5295,941.0,35.0,428.0,31.0,509.8
5296,941.0,35.0,428.0,31.0,509.8
5297,941.0,35.0,428.0,31.0,509.8
5298,941.0,35.0,428.0,31.0,509.8
5299,941.0,35.0,428.0,31.0,509.8
5300,941.0,35.0,428.0,31.0,509.8
5301,941.0,35.0,428.0,31.0,509.8
5302,941.0,35.0,428.0,31.0,509.8
5303,941.0,35.0,428.0,31.0,509.8
5304,941.0,35.0,428.0,31.0,509.8
5305,941.0,35.0,428.0,31.0,509.8
5306,941.0,35.0,428.0,31.0,509.8
5307,941.0,35.0,428.0,31.0,509.8
5308,941.0,35.0,428.0,31.0,509.8
5309,941.0,35.0,428.0,31.0,509.8
5310,941.0,35.0,428.0,31.0,509.8
5311,941.0,35.0,428.0,31.0,509.8
5312,941.0,35.0,428.0,31.0,509.8
5313,941.0,35.0,428.0,31.0,509.8
5314,941.0,35.0,428.0,31.0,509.8
5315,941.0,35.0,428.0,31.0,509.8
5316,941.0,35.0,428.0,31.0,509.8
5317,941.0,35.0,428.0,31.0,509.8
5318,941.0,35.0,428.0,31.0,509.8
5319,941.0,35.0,428.0,31.0,509.8
5320,941.0,35.0,428.0,31.0,509.8
5321,941.0,35.0,428.0,31.0,509.8
5322,941.0,35.0,428.0,31.0,509.8
5323,941.0,35.0,428.0,31.0,509.8
5324,941.0,35.0,428.0,31.0,509.8
5325,941.0,35.0,428.0,31.0,509.8
5326,941.0,35.0,428.0,31.0,509.8
5327,941.0,35.0,428.0,31.0,509.8
5328,941.0,35.0,428.0,31.0,509.8
5329,941.0,35.0,428.0,31.0,509.8
5330,941.0,35.0,428.0,31.0,509.8
5331,941.0,35.0,428.0,31.0,509.8
5332,941.0,35.0,428.0,31.0,509.8
5333,941.0,35.0,428.0,31.0,509.8
5334,941.0,35.0,428.0,31.0,509.8
5335,941.0,35.0,428.0,31.0,509.8
5336,941.0,35.0,428.0,31.0,509.8
5337,941.0,35.0,428.0,31.0,509.8
5338,941.0,35.0,428.0,31.0,509.8
5339,941.0,35.0,428.0,31.0,509.8
5340,941.0,35.0,428.0,31.0,509.8
5341,941.0,35.0,428.0,31.0,509.8
5342,941.0,35.0,428.0,31.0,509.8
5343,941.0,35.0,428.0,31.0,509.8
5344,941.0,35.0,428.0,31.0,509.8
5345,941.0,35.0,428.0,31.0,509.8
5346,941.0,35.0,428.0,31.0,509.8
5347,941.0,35.0,428.0,31.0,509.8
5348,941.0,35.0,428.0,31.0,509.8
5349,941.0,35.0,428.0,31.0,509.8
5350,941.0,35.0,428.0,31.0,509.8
5351,941.0,35.0,428.0,31.0,509.8
5352,941.0,35.0,428.0,31.0,509.8
5353,941.0,35.0,428.0,31.0,509.8
5354,941.0,35.0,428.0,31.0,509.8
5355,941.0,35.0,428.0,31.0,509.8
5356,941.0,35.0,428.0,31.0,509.8
5357,941.0,35.0,428.0,31.0,509.8
5358,941.0,35.0,428.0,31.0,509.8
5359,941.0,35.0,428.0,31.0,509.8
5360,941.0,35.0,428.0,31.0,509.8
5361,941.0,35.0,428.0,31.0,509.8
5362,941.0,35.0,428.0,31.0,509.8
5363,941.0,35.0,428.0,31.0,509.8
5364,941.0,35.0,428.0,31.0,509.8
5365,941.0,35.0,428.0,31.0,509.8
5366,941.0,35.0,428.0,31.0,509.8
5367,941.0,35.0,428.0,31.0,509.8
5368,941.0,35.0,428.0,31.0,509.8
5369,941.0,35.0,428.0,31.0,509.8
5370,941.0,35.0,428.0,31.0,509.8
5371,941.0,35.0,428.0,31.0,509.8
5372,941.0,35.0,428.0,31.0,509.8
5373,941.0,35.0,428.0,31.0,509.8
5374,941.0,35.0,428.0,31.0,509.8
5375,941.0,35.0,428.0,31.0,509.8
5376,941.0,35.0,428.0,31.0,509.8
5377,941.0,35.0,428.0,31.0,509.8
5378,941.0,35.0,428.0,31.0,509.8
5379,941.0,35.0,428.0,31.0,509.8
5380,941.0,35.0,428.0,31.0,509.8
5381,941.0,35.0,428.0,31.0,509.8
5382,941.0,35.0,428.0,31.0,509.8
5383,941.0,35.0,428.0,31.0,509.8
5384,941.0,35.0,428.0,31.0,509.8
5385,941.0,35.0,428.0,31.0,509.8
5386,941.0,35.0,428.0,31.0,509.8
5387,941.0,35.0,428.0,31.0,509.8
5388,941.0,35.0,428.0,31.0,509.8
5389,941.0,35.0,428.0,31.0,509.8
5390,941.0,35.0,428.0,31.0,509.8
5391,941.0,35.0,428.0,31.0,509.8
5392,941.0,35.0,428.0,31.0,509.8
5393,941.0,35.0,428.0,31.0,509.8
5394,941.0,35.0,428.0,31.0,509.8
5395,941.0,35.0,428.0,31.0,509.8
5396,941.0,35.0,428.0,31.0,509.8
5397,941.0,35.0,428.0,31.0,509.8
5398,941.0,35.0,428.0,31.0,509.8
5399,941.0,35.0,428.0,31.0,509.8
5400,941.0,35.0,428.0,31.0,509.8
5401,941.0,35.0,428.0,31.0,509.8
5402,941.0,35.0,428.0,31.0,509.8
5403,941.0,35.0,428.0,31.0,509.8
5404,941.0,35.0,428.0,31.0,509.8
5405,941.0,35.0,428.0,31.0,509.8
5406,941.0,35.0,428.0,31.0,509.8
5407,941.0,35.0,428.0,31.0,509.8
5408,941.0,35.0,428.0,31.0,509.8
